time,s	strain,%	stress,MPa	stressDrop,MPa	strainDropLength
2748.6001	22.90132	216.55	3.449990000000014	0.0033600000000006958
2750.79981	22.91967	216.21666	2.5583199999999806	0.003370000000000317
2753.0	22.93803	216.55	3.116669999999999	0.001629999999998688
2755.0	22.95466	216.05	2.2250000000000227	0.001629999999998688
2756.79981	22.96965	216.27499	2.616649999999993	0.001629999999998688
2760.6001	23.00137	217.21666	4.724989999999991	0.003259999999997376
2763.79981	23.02799	217.05	3.949990000000014	0.0033600000000006958
2766.6001	23.05135	217.05	3.558330000000012	0.0016300000000022408
2769.20019	23.07297	217.0	3.3999900000000025	0.001729999999998455
2771.79981	23.09469	217.5	4.116669999999999	0.001629999999998688
2774.0	23.11295	216.44167	2.2250099999999975	0.001729999999998455
2775.6001	23.12631	216.60834	2.2250099999999975	0.0033600000000006958
2777.3999	23.14141	216.71666	1.9416699999999878	0.0015199999999992997
2779.20019	23.15629	216.88333	2.558330000000012	0.0017400000000016291
2781.0	23.17129	216.94167	2.8416599999999903	0.0017300000000020077
2783.0	23.18802	216.77499	2.3416599999999903	0.001629999999998688
2784.79981	23.20301	216.88333	2.058330000000012	0.0016300000000022408
2786.3999	23.21627	216.77499	4.508330000000001	0.003359999999997143
2789.20019	23.23962	215.825	2.558339999999987	0.0016300000000022408
2791.20019	23.25635	216.27499	2.449990000000014	0.001629999999998688
2793.20019	23.27298	216.5	2.4499999999999886	0.001629999999998688
2795.0	23.28797	216.60834	3.008330000000001	0.001629999999998688
2796.79981	23.30296	216.325	2.058339999999987	0.003370000000000317
2798.79981	23.31969	217.05	2.8916600000000017	0.003259999999997376
2801.0	23.33794	217.21666	3.0583199999999806	0.001629999999998688
2803.3999	23.35794	217.44167	3.8416599999999903	0.0033600000000006958
2806.20019	23.38129	217.21666	3.0583199999999806	0.001629999999998688
2808.6001	23.40128	217.38333	2.441660000000013	0.003370000000000317
2810.3999	23.41627	217.0	2.7833400000000097	0.003370000000000317
2812.6001	23.43463	216.94167	3.7250099999999975	0.0016400000000018622
2814.79981	23.45299	216.71666	2.724989999999991	0.003260000000000929
2816.79981	23.46962	216.83333	2.233319999999992	0.003260000000000929
2818.6001	23.48461	217.0	2.2833400000000097	0.0033600000000006958
2820.6001	23.50123	217.21666	3.666659999999979	0.004999999999999005
2823.20019	23.52296	216.66667	2.9500100000000202	0.003259999999997376
2825.6001	23.54295	216.88333	2.6666700000000105	0.001629999999998688
2827.3999	23.55794	216.83333	2.733319999999992	0.0016300000000022408
2829.20019	23.57293	216.77499	2.174980000000005	0.0032700000000005502
2831.20019	23.58956	217.0	2.2833400000000097	0.0017300000000020077
2833.0	23.60455	217.16667	2.566660000000013	0.0017300000000020077
2834.79981	23.61954	217.21666	2.166659999999979	0.003370000000000317
2836.79981	23.63627	217.38333	2.3333299999999895	0.001629999999998688
2838.6001	23.65126	217.33333	2.616669999999999	0.0016399999999983095
2840.3999	23.66626	217.44167	2.558339999999987	0.003259999999997376
2842.20019	23.68125	217.27499	2.3333200000000147	0.0016300000000022408
2843.79981	23.69461	217.0	3.066669999999988	0.001629999999998688
2845.79981	23.71123	216.71666	2.3916600000000017	0.0016399999999983095
2847.6001	23.72623	216.94167	2.3416599999999903	0.003370000000000317
2849.6001	23.74295	217.0	2.9499999999999886	0.0032700000000005502
2851.79981	23.76121	216.88333	1.7749900000000025	0.003370000000000317
2853.79981	23.77794	217.27499	4.116649999999993	0.003370000000000317
2856.3999	23.79956	216.55	2.8916600000000017	0.001629999999998688
2858.79981	23.81955	216.94167	2.8416599999999903	0.001629999999998688
2860.79981	23.83617	216.94167	2.058339999999987	0.003370000000000317
2862.79981	23.8529	217.27499	2.166650000000004	0.0032699999999969975
2864.6001	23.8679	217.44167	2.4499999999999886	0.003260000000000929
2866.3999	23.88289	217.16667	2.7333399999999983	0.001629999999998688
2868.6001	23.90124	217.0	3.8999900000000025	0.0016399999999983095
2870.79981	23.9195	216.15834	2.558330000000012	0.003370000000000317
2873.0	23.93786	216.325	2.5	0.001629999999998688
2875.0	23.95459	216.55	3.2833400000000097	0.003260000000000929
2877.3999	23.97458	216.325	2.3916699999999764	0.001629999999998688
2879.20019	23.98957	216.325	1.8333299999999895	0.003260000000000929
2881.3999	24.00793	217.0	2.7833400000000097	0.003259999999997376
2883.79981	24.02792	217.16667	3.066660000000013	0.0032699999999969975
2886.0	24.04618	216.83333	2.1749899999999798	0.0033600000000006958
2888.6001	24.0679	216.94167	3.675009999999986	0.003259999999997376
2891.0	24.08789	216.15834	2.7250099999999975	0.001629999999998688
2893.3999	24.10788	216.55	3.058330000000012	0.004999999999999005
2896.0	24.12951	216.5	1.9499999999999886	0.001729999999998455
2897.79981	24.1445	216.77499	3.224989999999991	0.001729999999998455
2900.0	24.16286	216.44167	2.7250099999999975	0.0033600000000006958
2902.20019	24.18121	216.66667	2.9500100000000202	0.008369999999999322
2905.0	24.20447	216.38333	2.616669999999999	0.001729999999998455
2907.20019	24.22283	216.55	2.333340000000021	0.0017300000000020077
2909.20019	24.23945	216.88333	3.1666700000000105	0.0033699999999967645
2911.3999	24.25781	216.44167	2.558339999999987	0.0016300000000022408
2913.3999	24.27454	216.325	2.3333299999999895	0.0016300000000022408
2915.3999	24.29116	216.77499	2.949990000000014	0.003370000000000317
2917.79981	24.31115	216.77499	3.008330000000001	0.003370000000000317
2920.20019	24.33114	216.71666	1.5583199999999806	0.003370000000000317
2922.0	24.34613	217.16667	3.616669999999999	0.003370000000000317
2924.20019	24.3645	216.5	3.3999900000000025	0.0033600000000006958
2926.6001	24.38449	216.10834	2.4499999999999886	0.0033600000000006958
2928.79981	24.40284	216.27499	3.2833200000000033	0.0016399999999983095
2931.0	24.4212	215.94167	2.675009999999986	0.0032700000000005502
2933.20019	24.43946	216.15834	2.833340000000021	0.0033600000000006958
2935.6001	24.45945	216.15834	0.5500000000000114	0.0033600000000006958
2937.0	24.47107	216.83333	4.566669999999988	0.003370000000000317
2940.0	24.49617	216.05	0.6666700000000105	0.0033600000000006958
2941.3999	24.50779	216.5	4.34165999999999	0.003370000000000317
2944.20019	24.53115	216.05	2.058330000000012	0.003260000000000929
2946.3999	24.54951	216.325	3.224989999999991	0.003259999999997376
2948.6001	24.56787	215.94167	3.4499999999999886	0.003260000000000929
2951.0	24.58776	215.65834	2.1666700000000105	0.0033600000000006958
2953.0	24.60448	215.99167	3.616669999999999	0.0016300000000022408
2955.3999	24.62447	215.60834	2.175009999999986	0.0032700000000005502
2957.20019	24.63947	215.15834	0.7250099999999975	0.004989999999999384
2958.79981	24.65283	215.60834	3.616669999999999	0.003259999999997376
2961.20019	24.67282	215.10834	2.7333399999999983	0.003259999999997376
2963.6001	24.69281	215.325	2.3916699999999764	0.003359999999997143
2965.3999	24.7078	215.15834	2.1666700000000105	0.0033600000000006958
2967.3999	24.72442	215.49167	2.8916600000000017	0.0016400000000018622
2969.6001	24.74278	215.49167	3.5	0.0016400000000018622
2972.0	24.76277	215.21666	3.783329999999978	0.001629999999998688
2974.20019	24.78113	214.49167	3.0	0.003370000000000317
2976.3999	24.79939	214.38333	3.224989999999991	0.0033600000000006958
2978.6001	24.81775	214.10001	3.391680000000008	0.0033600000000006958
2981.20019	24.83947	214.05	3.400010000000009	0.0016300000000022408
2983.3999	24.85773	213.88333	3.508330000000001	0.0033600000000006958
2985.79981	24.87772	213.55	3.508330000000001	0.0033600000000006958
2988.20019	24.89781	213.21666	3.1749899999999798	0.003260000000000929
2990.6001	24.9177	213.05	3.2333300000000236	0.0033600000000006958
2993.0	24.93779	212.88333	3.4499999999999886	0.003260000000000929
2995.3999	24.95778	212.54167	3.5	0.0016400000000018622
2997.6001	24.97614	212.20833	3.5	0.003259999999997376
3000.0	24.99603	211.875	3.5	0.003359999999997143
3002.3999	25.01602	211.65834	3.9500100000000202	0.003370000000000317
3004.79981	25.03611	211.15834	3.5666800000000194	0.0032700000000005502
3007.20019	25.056	210.81667	3.9499999999999886	0.003370000000000317
3009.6001	25.07609	210.14999	3.5	0.0032700000000005502
3012.0	25.09608	209.875	4.175000000000011	0.0032700000000005502
3014.6001	25.11771	209.14999	3.7833200000000033	0.0017300000000020077
3017.0	25.1377	208.70833	4.508330000000001	0.0016300000000022408
3019.3999	25.15779	207.98334	3.891680000000008	0.0016300000000022408
3021.79981	25.17768	207.375	4.675000000000011	0.0017300000000020077
3024.20019	25.19777	206.425	4.175000000000011	0.0032700000000005502
3026.6001	25.21776	205.81667	5.175009999999986	0.003260000000000929
3029.20019	25.23938	204.30833	6.3999900000000025	0.0017399999999980764
3031.79981	25.26111	202.03334	6.8500099999999975	0.0016300000000022408
